username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
JohnBucanis,10/30/2019 3:44,0,0,@ SpeakerPelosi probably had # Baghdadi 's personal cellphone #. And would have warned him of the raid. # Trust no one @ realDonaldTrump except # Jesus. # Godisgood # TrustinHim # CCOT # MAGA # KAGA2020 # VoteRedToSaveAmerica # Demsaretherealracist # Dems,,@ @,# # # # # # # # # # # #,1.18931E+18,https://twitter.com/JohnBucanis/status/1189312001090174976,,
PaulineGoUSA,10/30/2019 3:43,1,2,ABSOLUTELY RIGHT,,,,,,,
bitcoinconnect,10/30/2019 3:43,0,0,Monk known as ‘Buddhist Bin Laden’ faces arrest over anti-Muslim tirade http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/0ckMF5tsjd,,,# # # # # # # # # # #,1.18931E+18,https://twitter.com/bitcoinconnect/status/1189311849801629699,,
B_Turby,10/30/2019 3:42,0,0,Hearing this on more than one site. This is Yuge if true! Please read this thread! # Baghdadi https://twitter.com/MajorPatriot/status/1189288408004333569 …,,,#,1.18931E+18,https://twitter.com/B_Turby/status/1189311602815832067,,
FCharwelu,10/30/2019 3:40,0,0,# Baghdadi .Can anyone believe # World most wanted man living like that or living like this places.pic.twitter.com/Eg2ERcUcbO,,,# #,1.18931E+18,https://twitter.com/FCharwelu/status/1189311147050180608,,
mark_vallen,10/30/2019 3:39,0,0,Pentagon reveals name of dogness that helped kill # ISIS leader # alBaghdadi—a female # BelgianMalinois named Conan. # Malinois are smart,,,,,,,
usacustomers,10/30/2019 3:39,0,0,U.S. Recovered Valuable Intelligence in # Baghdadi Raid http://www.ucscreen.com/u-s-recovered-valuable-intelligence-in-baghdadi-raid/ …,,,#,1.18931E+18,https://twitter.com/usacustomers/status/1189310870448422913,,
Yossi_Mansharof,10/30/2019 3:39,0,4,As I expected,,,,,,,
M_Balsam,10/30/2019 3:39,3,10,It's a carnival in # Baghdadi You deserve to be happy,,,,,,,
mfstern,10/30/2019 3:38,0,1,Alex,,,,,,,
bitcoinconnect,10/30/2019 3:38,0,0,The Air Force and Trump Turnberry http://allexpressnews.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/SjJ1jSjRHl,,,# # # # # # # # # #,1.18931E+18,https://twitter.com/bitcoinconnect/status/1189310604932210689,,
bitcoinconnect,10/30/2019 3:38,0,0,The blows keep coming for Trump as he struggles with impeachment defense http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/uYdgUqoDHv,,,# # # # # # # # # # #,1.18931E+18,https://twitter.com/bitcoinconnect/status/1189310527614287872,,
TonySahajlain,10/30/2019 3:37,15,25,Hey @ ndtv here's a message from @ Imamofpeace for # Presstitutes like you for praising # Baghdadi. https://twitter.com/Imamofpeace/status/1189305863883939840 …,,@ @,# #,1.18931E+18,https://twitter.com/TonySahajlain/status/1189310282323156997,,
usacustomers,10/30/2019 3:37,0,0,# Baghdadi replacement killed by US troops,,,,,,,
Holavista,10/30/2019 3:35,0,1,Vergelijking Obama/Osama raid is natuurlijk scheefgetrokken,,,,,,,
PaulineGoUSA,10/30/2019 3:35,0,0,Here Are The Real Reasons # Media Lost Their Minds When # Baghdadi Died https://thefederalist.com/2019/10/28/the-real-reasons-why-legacy-media-are-freaking-out-over-trumps-successful-baghdadi-mission/#.Xbi-Nz4tUyw.twitter … # FakeNews # FakeNewsMedia # Trump # Trump2020,,,# # # # # # #,1.18931E+18,https://twitter.com/PaulineGoUSA/status/1189309726615572481,,
KatieZimmerman,10/30/2019 3:35,4,5,Took this BBC interview on # Baghdadi's death with a bit of # natitude late Sunday night. Can you spot it? # STAYINTHEFIGHThttps://buff.ly/32YNmqb,,,# # #,1.18931E+18,https://twitter.com/KatieZimmerman/status/1189309691433758720,,
bitcoinconnect,10/30/2019 3:33,0,0,Antonio Banderas brings what Pain And Glory he can to Pedro Almodóvar's new quasi-memoir Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/dYE5sL7McX,,,# # # # # # # # # #,1.18931E+18,https://twitter.com/bitcoinconnect/status/1189309408720896000,,
digitaljournal,10/30/2019 3:33,1,0,Op-Ed: Doubts surface about # Trump's account of viewing # Baghdadi death,,,,,,,
tvdinner2,10/30/2019 3:32,0,0,# BREAKING: SIT! SLAY! Military dog wounded chasing # alBaghdadi is already back on the job https://nypost.com/2019/10/28/military-dog-wounded-chasing-al-baghdadi-already-back-on-the-job/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons … # Baghdadi K9 pic.twitter.com/rpA0mlmNSs,,,# # #,1.18931E+18,https://twitter.com/tvdinner2/status/1189309157880537089,,
Tea_Party_Chris,10/30/2019 3:32,0,0,And @ joebiden who was part of the inept @ BarackObama adm who freed # Baghdadi in 2009,,@ @,#,1.18931E+18,https://twitter.com/Tea_Party_Chris/status/1189309151975002118,,
bitcoinconnect,10/30/2019 3:32,0,0,Trump defends Giuliani as 'always looking for corruption' | TheHill http://allexpressnews.com # isis # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # rudygiuliani # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/egzB9eSWt7,,,# # # # # # # # # # # #,1.18931E+18,https://twitter.com/bitcoinconnect/status/1189309144068689920,,
muhitreza,10/30/2019 3:32,0,0,Basra,,,,,,,
whateyethynk,10/30/2019 3:32,0,0,# TrumpisaFraud # LiarinChief # PhonyPhotoOp # LiarinChief # sad # LOSER # PartTimePresident # GolferinChief # Baghdadi # impeachTrump # SaveAmericapic.twitter.com/uxo3gAds3s,,,# # # # # # # # # # #,1.18931E+18,https://twitter.com/whateyethynk/status/1189309019707658240,,
bitcoinconnect,10/30/2019 3:32,0,0,Transcript of Trump’s Remarks on the Death of Abu Bakr al-Baghdadi Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/KO9GzRwc6M,,,# # # # # # # # # #,1.18931E+18,https://twitter.com/bitcoinconnect/status/1189309003764887553,,
Filomen03258997,10/30/2019 3:31,1,1,# Baghdadi’s Death Unlikely to End # ISIS Insurgency # Baghdadi's involvement in leading # ISIS was unclearhttps://twitter.com/Antiwarcom/status/1188903674392633344?s=20 …,,,# # # #,1.18931E+18,https://twitter.com/Filomen03258997/status/1189308752895401984,,
AdamMilstein,10/30/2019 3:30,19,34,Pentagon reveals the details of the death of # ISIS terrorist following the operation named after US citizen who was kidnapped,,,,,,,
bitcoinconnect,10/30/2019 3:29,0,0,Retired Navy SEAL shooter in bid Laden raid charged with DUI http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/85xj4VfSeQ,,,# # # # # # # # # # #,1.18931E+18,https://twitter.com/bitcoinconnect/status/1189308268834938886,,
USAIsRepublic,10/30/2019 3:28,0,0,YES & @ RepLizCheney is WRONG to defend the undefensible low life traitors subverting WILL OF WTP,,,,,,,
mark_vallen,10/30/2019 3:28,0,0,To oppose Pres. # Trump,,,,,,,
CotoBlogzz,10/30/2019 3:28,1,0,"US House rebukes Turkey with vote on the Armenian genocide"" in what's known as the # FedExEffect", When you absolutely,,,,,,
olivierserge,10/30/2019 3:25,0,0,@ Ilhan finally weighs in on # Baghdadi being # BaghdadiDead! Nothing to add! # BaghdadiDiedLikeADog # MAGA # Minnesota # Conservatives # Progressives @ DNC @ GOP @ GOPLeader @ GOPChairwoman @ realDonaldTrump @ TuckerCarlson @ JamesOKeefeIII @ MZHemingway,,@ @ @ @ @ @ @ @ @,# # # # # # #,1.18931E+18,https://twitter.com/olivierserge/status/1189307364584898560,,
bitcoinconnect,10/30/2019 3:24,0,0,The Conservative Case for Impeachment http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/YWDRBXbOvT,,,# # # # # # # # # # #,1.18931E+18,https://twitter.com/bitcoinconnect/status/1189307164575387648,,
bitcoinconnect,10/30/2019 3:22,0,0,Why Trump Dropped His Idea to Hold the G7 at His Own Hotel http://allexpressnews.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/agCJ1OjpMA,,,# # # # # # # # # #,1.18931E+18,https://twitter.com/bitcoinconnect/status/1189306617466105859,,
5HorseSquad1,10/30/2019 3:21,0,1,BOOM! How do you legally introduce evidence in a criminal case? I guess # Baghdadi keep an insurance file as well. # Q+ @ POTUS https://twitter.com/GregRubini/status/1189294840925827073 …pic.twitter.com/jd6uBdSKzp,,@,# #,1.18931E+18,https://twitter.com/5HorseSquad1/status/1189306412016590851,,
PmcdonnellLAT,10/30/2019 3:21,0,1,At # Syria detention camp for # ISIS family members,,,,,,,
AlwaystrumpOrg,10/30/2019 3:20,0,1,# RocknTrollJoe @ JoeNBC’s # InnerRepublican popped out,,,,,,,
bitcoinconnect,10/30/2019 3:19,0,0,Hunter Biden is a reminder: Democrats are morally corrupt,,,,,,,
bitcoinconnect,10/30/2019 3:18,0,0,What a Rudy Giuliani indictment could look like http://allexpressnews.com # isis # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # rudygiuliani # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/yNgaYe3tuQ,,,# # # # # # # # # # # #,1.18931E+18,https://twitter.com/bitcoinconnect/status/1189305546857467905,,
Tea_Party_Chris,10/30/2019 3:17,6,6,For those who listen to @ TheView ,,,,,,,
bitcoinconnect,10/30/2019 3:16,0,0,Trump's private fury over impeachment spills into the public Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/SLLBBHPdRf,,,# # # # # # # # # #,1.18931E+18,https://twitter.com/bitcoinconnect/status/1189305155327594498,,
AvroArrowflys,10/30/2019 3:16,0,1,A very descriptive account of the Raid that killed # Baghdadi @ 911CORLEBRA777 @ thespybriefhttps://sofrep.com/news/more-dangerous-than-the-bin-laden-raid-delta-assault-force-flew-through-hostile-airspace-enemy-fire-in-isis-leader-raid/ …,,@ @,#,1.1893E+18,https://twitter.com/AvroArrowflys/status/1189304913567895553,,
bitcoinconnect,10/30/2019 3:15,0,0,Obama on bin Laden's death: 'The American people hadn't forgotten' http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/HaWQEMrNLk,,,# # # # # # # # # # #,1.1893E+18,https://twitter.com/bitcoinconnect/status/1189304889417064450,,
am970TheAnswer,10/30/2019 3:15,1,4,The # theme of tonight's @ KMCRadio was timing of @ SpeakerPelosi 's inquiry vote,,,,,,,
mrglenn,10/30/2019 3:15,1,12,If the Navy’s DevGru had conducted the raid that greased al-Baghdadi,,,,,,,
AlwaystrumpOrg,10/30/2019 3:12,0,1,. @ chucktodd # Baghdadi had a proper # Muslim burial fitting for austere religious scholar in same vein as fitting @ BarackObama burial at sea of # OsamaBinLaden @ ChrisPlanteShow on @ WMALDC reported that @ POTUS @ realDonaldTrump dunked his head in a bowling ball bag SWOOSH in water! https://twitter.com/nativeBronxNY/status/1189193618457800705 …,,@ @ @ @ @ @,# # #,1.1893E+18,https://twitter.com/AlwaystrumpOrg/status/1189303963209949186,,
SaintMungai,10/30/2019 3:12,0,0,We should be worried. # Baghdadi was fake (died in 2017) & an act of utter desparation to distract us from # ImpeachmentTaskForce. Now that it never worked,,,,,,,
waveswhisperer,10/30/2019 3:11,0,0,https://www.defenseone.com/ideas/2019/10/syrian-women-who-helped-find-baghdadi-now-face-tough-time-leader-says/160896/ … # Kurds # syria # baghdadi,,,# # #,1.1893E+18,https://twitter.com/waveswhisperer/status/1189303863347687426,,
ruslantrad,10/30/2019 3:11,3,4,Two days after announcing the # Baghdadi`s death by the US,,,,,,,
bitcoinconnect,10/30/2019 3:10,0,0,What Happened Today in Trump Impeachment Inquiry News http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/rprCYdIcvK,,,# # # # # # # # # # #,1.1893E+18,https://twitter.com/bitcoinconnect/status/1189303554508500993,,
flyingeze,10/30/2019 3:09,0,0,Trump says likely successor to ISIS leader Baghdadi killed by US forces @ flyingeze https://flyingeze.com/?p=16229 # Baghdadi # forces # ISIS # killed # leader # politics # successor # Trump # TrumpsayslikelysuccessortoISISleaderBaghdadikilledbyUSforces-CNNPolitics # Newspic.twitter.com/WZ6XFSwcab,,@,# # # # # # # # # #,1.1893E+18,https://twitter.com/flyingeze/status/1189303276249976833,,
Kermit_Progress,10/30/2019 3:09,0,0,"# JoeBiden On # Trump Killing Of # Baghdadi: It happened DESPITE his ineptitude as commander-in-chief"" # Biden Told # Obama On The # BinLaden Capture: ""We owe the man a direct answer … Mr. President",,,,,,,
ImpeachTrump22,10/30/2019 3:08,0,1,The UN has not yet been able to confirm the death of ISIS leader Abu Bakr al-Baghdad. - The Immoral Minority # TrumpKabuki The UN can’t confirm it because it was not # Baghdadi. He is already dead. https://the-immoral-minority.com/the-un-has-not-yet-been-able-to-confirm-the-death-of-isis-leader-abu-bakr-al-baghdad/ …,,,# #,1.1893E+18,https://twitter.com/ImpeachTrump22/status/1189303096591179779,,
bitcoinconnect,10/30/2019 3:08,0,0,Summer Zervos shared allegations of Trump's sexual assault with lawyers in 2011,,,,,,,
Choice_News_Net,10/30/2019 3:07,0,0,"# JoeBiden On # Trump Killing Of # Baghdadi: It happened DESPITE his ineptitude as commander-in-chief"" # Biden Told # Obama On The # BinLaden Capture: ""We owe the man a direct answer … Mr. President",,,,,,,
MsEntropy,10/30/2019 3:06,17,27,You know why # ISIS will not die with # Baghdadi? Here's a very long,,,,,,,
FrankieTF79,10/30/2019 3:06,0,2,Some days @ NSAGov has too much power & should be regulated. Other days,,,,,,,
DanBehringer221,10/30/2019 3:06,0,1,Zero Bark Thirty: The story behind the dog,,,,,,,
bitcoinconnect,10/30/2019 3:05,0,0,Did your primary school teacher lie to you about color? Pre-Order Now! http://ANONYMOUS.vuhere.com # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/rx23vbOvos,,,# # # # # # # # # #,1.1893E+18,https://twitter.com/bitcoinconnect/status/1189302320762359808,,
rjmangus,10/30/2019 3:05,1,0,"Let's try to keep story straight & w/ all due respect # Baghdadi wasn't killed by this # Military dog. Baghdadi blew himself up! I can see how the narrative is trying to play out though - alleged remarks of al-Baghdadi ...Americans are ""like dogs."""" seems to be spinning it. Sad!https://twitter.com/ConservativePTZ/status/1189284189876523008 …""",,,# #,1.1893E+18,https://twitter.com/rjmangus/status/1189302191313575937,,
The_NewArab,10/30/2019 3:05,2,1,A Syria-based Saudi cleric accused of links with # Al-Qaeda has called the death of infamous # IS leader Abu-Bakr # Baghdadi a 'glorious' event http://ow.ly/cgzJ50wWExj,,,# # #,1.1893E+18,https://twitter.com/The_NewArab/status/1189302167431241730,,
bitcoinconnect,10/30/2019 3:04,0,0,Wall Street Journal: Rick Perry spoke with Rudy Giuliani at Trump's direction about Ukraine http://allexpressnews.com # isis # benladen # trumpthekidswerecrying # trump # Idlib # bidladen # Baghdadi # rudygiuliani # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/eAhYqh6489,,,# # # # # # # # # # # #,1.1893E+18,https://twitter.com/bitcoinconnect/status/1189302054281531393,,
KathleenSgamma,10/30/2019 3:03,1,1,I've been impressed by the bravery and heroism of Kurds for a long time,,,,,,,
Tea_Party_Chris,10/30/2019 3:03,0,0,No @ azdemparty chair @ FeleciaForAZ the # American ppl need to align themselves with those who are honest abt # ISIS which precludes most # Democrats. @ BarackObama freed # Baghdadi in 2009,,,,,,,
bitcoinconnect,10/30/2019 3:02,0,0,‘Human Scum,,,,,,,
bitcoinconnect,10/30/2019 3:01,0,0,Hunting Ayman Al Zawahiri: Where has the Al Qaeda leader been hiding for 18 years? http://allexpressnews.com # benladen # trumpthekidswerecrying # isis # trump # Idlib # bidladen # Baghdadi # LockHimUp # boos # trumpbooed # anonymouspic.twitter.com/eB1EZMJbIO,,,# # # # # # # # # # #,1.1893E+18,https://twitter.com/bitcoinconnect/status/1189301140447518720,,
WSWS_Updates,10/30/2019 3:00,8,8,Abu Bakr al-Baghdadi and the forgotten history of # Iraq: Whether # Baghdadi was an enemy of the US,,,,,,,
richardjmarini,10/30/2019 3:00,1,0,War is a racket... @ POTUS brags about taking another countries # Oil. Brags about killing # terrorists the # usa helped create and fund. Then charges the # taxpayers for this # securitytheater... War is indeed a racket. @ NYC_DOT # statenislandferry w/ # nypd @ NYPDCT # Baghdadi pic.twitter.com/ML1vgbhI7c,,@ @ @,# # # # # # # #,1.1893E+18,https://twitter.com/richardjmarini/status/1189300943537496065,,
BrasilEFE,10/30/2019 3:00,0,0,# Trump confirma morte de possível sucessor de # Baghdadi no comando do # EIhttp://bit.ly/2NmHMHH,,,# # #,1.1893E+18,https://twitter.com/BrasilEFE/status/1189300880673103872,,
WeAreTheMighty,10/30/2019 3:00,0,3,The smoke is still settling down over the charred ruins of Abu Bakr al-Baghdadi's compound. # DeltaForce # Baghdadi https://www.wearethemighty.com/news/details-behind-delta-force-raid …,,,# #,1.1893E+18,https://twitter.com/WeAreTheMighty/status/1189300880551616519,,
EA_WorldView,10/30/2019 2:59,0,1,Tuesday # Syria Daily: # Kurds-Led SDF --- We Provided Intelligence for US Raid v. # ISIS Leader # Baghdadi https://eaworldview.com/2019/10/syria-daily-kurdish-led-sdf-we-provided-intelligence-for-us-raid-v-isis-leader-baghdadi/ …pic.twitter.com/VTF9DXwWel,,,# # # #,1.1893E+18,https://twitter.com/EA_WorldView/status/1189300775312338947,,
